Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
SRR16683747_1	(1, 31.425053517324255)	(2, 31.49438219654768)	(3, 31.568172785851218)	(4, 31.648889978620016)	(5, 31.645320585275428)	(6, 35.269360877185655)	(7, 35.268252809238525)	(8, 35.22575284628639)	(9, 35.298378111852216)	(10, 35.26483255038846)	(15, 35.22508140426226)	(20, 35.156289851714234)	(25, 35.07792270602991)	(30, 35.02388011041611)	(35, 34.98182237588493)	(40, 34.93566233796007)	(45, 34.841871404602344)	(50, 34.740545602462475)	(55, 34.62311565927969)	(60, 34.485411606263995)	(65, 34.40832091869753)	(70, 34.356103433784384)	(75, 34.29267750141329)	(80, 34.222440997487695)	(85, 34.15045513818459)	(90, 34.09417816552375)	(95, 33.98008630270034)	(100, 33.868942989676)	(105, 33.73616757955856)	(110, 33.515150782299486)	(115, 33.28345788716664)	(120, 33.00558989773815)	(125, 32.711545775216464)	(130, 32.59737396775843)	(135, 32.54852239501623)	(140, 32.5556912428384)	(145, 31.400403073144663)
SRR16683747_2	(1, 31.504156770396197)	(2, 31.366835155863733)	(3, 31.388075706974295)	(4, 31.435940200705122)	(5, 31.429417755761616)	(6, 35.13716736069666)	(7, 35.12626451097493)	(8, 35.084033313439754)	(9, 35.151603229496025)	(10, 35.08504061119546)	(15, 35.002545659808995)	(20, 34.94632330256789)	(25, 34.896891886248234)	(30, 34.86480857031618)	(35, 34.80791231123852)	(40, 34.706428901201235)	(45, 34.60919116468831)	(50, 34.49014008172206)	(55, 34.37083312900309)	(60, 34.271709161112696)	(65, 34.21070077145818)	(70, 34.16878386978293)	(75, 34.08857858359845)	(80, 33.993296716483854)	(85, 33.924206808048645)	(90, 33.81164380883505)	(95, 33.63292357622045)	(100, 33.46449540968723)	(105, 33.1808410448771)	(110, 32.837768859409636)	(115, 32.47722546391881)	(120, 32.00475941432419)	(125, 31.68793215476436)	(130, 31.538462465907873)	(135, 31.433389069298386)	(140, 31.391920441050207)	(145, 30.34696835727336)
SRR16683758_1	(1, 31.393164486179536)	(2, 31.4288524885191)	(3, 31.517514919545327)	(4, 31.609987498754695)	(5, 31.6132050429188)	(6, 35.230877111794555)	(7, 35.21736869675321)	(8, 35.175356799681204)	(9, 35.24006118861455)	(10, 35.20820428770218)	(15, 35.17241177623735)	(20, 35.100241733591716)	(25, 35.01972201601059)	(30, 34.962889233824704)	(35, 34.921951558795705)	(40, 34.87157101924389)	(45, 34.77141481350276)	(50, 34.664423514817734)	(55, 34.542269997849004)	(60, 34.39967662974142)	(65, 34.32129890845961)	(70, 34.265903172079575)	(75, 34.201614534546465)	(80, 34.1299810726001)	(85, 34.05591974522181)	(90, 33.999679767412246)	(95, 33.8788389743595)	(100, 33.765815852326384)	(105, 33.63097751726418)	(110, 33.40339831259789)	(115, 33.170076445986936)	(120, 32.877494296543134)	(125, 32.57490377844446)	(130, 32.46335467434625)	(135, 32.417971777409896)	(140, 32.42569451670576)	(145, 31.277071436396955)
SRR16683758_2	(1, 31.503721771770323)	(2, 31.359893819757108)	(3, 31.384420041842215)	(4, 31.428816495216427)	(5, 31.423089060928305)	(6, 35.12529525756101)	(7, 35.114859770735514)	(8, 35.073760560981334)	(9, 35.13672441663533)	(10, 35.07127008153126)	(15, 34.993668649512)	(20, 34.93546066606892)	(25, 34.882199447888446)	(30, 34.85477473655795)	(35, 34.79427751599212)	(40, 34.687057746675514)	(45, 34.58456364063372)	(50, 34.46867263339631)	(55, 34.340456459975854)	(60, 34.23754216821508)	(65, 34.17497924763968)	(70, 34.13517119830681)	(75, 34.04996831794385)	(80, 33.95697189776952)	(85, 33.88408521995028)	(90, 33.767019598040505)	(95, 33.58756545184661)	(100, 33.4137617873475)	(105, 33.120912425963745)	(110, 32.7627334808484)	(115, 32.39847895606931)	(120, 31.913430774380448)	(125, 31.593187291772125)	(130, 31.439716715962646)	(135, 31.33843407448298)	(140, 31.304956457374278)	(145, 30.267298334897013)
SRR16683770_1	(1, 31.379753200463004)	(2, 31.405661996360084)	(3, 31.50244744404354)	(4, 31.592801950892923)	(5, 31.602144682750374)	(6, 35.20732474697503)	(7, 35.18946839862794)	(8, 35.149730890621036)	(9, 35.21547959804148)	(10, 35.17775499005273)	(15, 35.1390605854515)	(20, 35.06599249841274)	(25, 34.98151425845377)	(30, 34.92481336076335)	(35, 34.87928799041415)	(40, 34.82804700152321)	(45, 34.726132503329595)	(50, 34.618733949033285)	(55, 34.49661076547197)	(60, 34.35234464897518)	(65, 34.27165116303309)	(70, 34.216069977384876)	(75, 34.15129856134796)	(80, 34.080230417896374)	(85, 34.002267600361954)	(90, 33.94691204695188)	(95, 33.825660419557686)	(100, 33.705169533434855)	(105, 33.57516227670159)	(110, 33.342265340695484)	(115, 33.10285871669532)	(120, 32.80444906167978)	(125, 32.48775874626451)	(130, 32.37797114834331)	(135, 32.32416412327335)	(140, 32.33323820595283)	(145, 31.18563708960945)
SRR16683770_2	(1, 31.40662317695257)	(2, 31.230975015660675)	(3, 31.265439801916287)	(4, 31.325721574019735)	(5, 31.314616795447918)	(6, 34.984448083888964)	(7, 34.977020650905)	(8, 34.93031405392922)	(9, 34.993028792337675)	(10, 34.92690662988615)	(15, 34.83481578313619)	(20, 34.771300884837004)	(25, 34.717830994648885)	(30, 34.68909967534554)	(35, 34.61870634880814)	(40, 34.50953837794524)	(45, 34.40668996517219)	(50, 34.27908466285635)	(55, 34.149699526613894)	(60, 34.04617505564626)	(65, 33.98129782525821)	(70, 33.93674314783512)	(75, 33.84979920142483)	(80, 33.74979553545313)	(85, 33.677755684051064)	(90, 33.558044545206776)	(95, 33.37231078545544)	(100, 33.19403262286398)	(105, 32.889965238605924)	(110, 32.5243423540902)	(115, 32.157633487977584)	(120, 31.664023933140452)	(125, 31.34397926054363)	(130, 31.203914575719068)	(135, 31.09913296798296)	(140, 31.066530042727162)	(145, 30.02099789303611)
SRR16683781_1	(1, 31.3872092941532)	(2, 31.440788428694926)	(3, 31.52868086841014)	(4, 31.617662686336384)	(5, 31.62175874840986)	(6, 35.23852111636668)	(7, 35.230869464377335)	(8, 35.18666249657373)	(9, 35.237674212660686)	(10, 35.2184824610108)	(15, 35.18142589065454)	(20, 35.11075785582255)	(25, 35.02991460680475)	(30, 34.97713163202913)	(35, 34.93419241697567)	(40, 34.8812981381418)	(45, 34.789542962101166)	(50, 34.68033762894237)	(55, 34.557611046021464)	(60, 34.41850366823924)	(65, 34.337424465415054)	(70, 34.28592457760088)	(75, 34.21801057835002)	(80, 34.14589618845088)	(85, 34.071451092991424)	(90, 34.02168848744488)	(95, 33.897746880559474)	(100, 33.77466115226952)	(105, 33.64757096740725)	(110, 33.42026367034873)	(115, 33.185604915258196)	(120, 32.89269249860448)	(125, 32.592789335509075)	(130, 32.479903988642526)	(135, 32.428099971201746)	(140, 32.43285767956759)	(145, 31.288489320270664)
SRR16683781_2	(1, 31.470931172381803)	(2, 31.310968984348094)	(3, 31.34278093658413)	(4, 31.399878411335155)	(5, 31.390759261471857)	(6, 35.078662946381506)	(7, 35.06657647083629)	(8, 35.02413851268247)	(9, 35.091898540233196)	(10, 35.02412614296859)	(15, 34.94023938207656)	(20, 34.88157671682492)	(25, 34.833282261408606)	(30, 34.803053773114144)	(35, 34.742374102353764)	(40, 34.637789244680086)	(45, 34.53869663873108)	(50, 34.41739958276561)	(55, 34.29211397307364)	(60, 34.18896991073122)	(65, 34.13115094537012)	(70, 34.08984400217385)	(75, 34.00427133341441)	(80, 33.9040513889653)	(85, 33.838081086454395)	(90, 33.72384797927847)	(95, 33.538366517994696)	(100, 33.37216267630104)	(105, 33.07843828640214)	(110, 32.72927147274928)	(115, 32.37071734282817)	(120, 31.88906378895241)	(125, 31.575541294183882)	(130, 31.434654328621452)	(135, 31.327940360955893)	(140, 31.29995137549245)	(145, 30.25452020908919)
SRR16683792_1	(1, 31.40114290610115)	(2, 31.429595232830422)	(3, 31.520536968054444)	(4, 31.615365667584545)	(5, 31.615475913735853)	(6, 35.24168854265297)	(7, 35.23129894535382)	(8, 35.184898545191786)	(9, 35.248468365969345)	(10, 35.2142144457737)	(15, 35.1804456086438)	(20, 35.1070606045143)	(25, 35.024515594160604)	(30, 34.97035840078822)	(35, 34.92745812083801)	(40, 34.87557913462361)	(45, 34.78037511288283)	(50, 34.67604662836173)	(55, 34.5516533061828)	(60, 34.415590066335916)	(65, 34.33067261133276)	(70, 34.27801127610496)	(75, 34.2162946427449)	(80, 34.1445769782632)	(85, 34.07028350632807)	(90, 34.014723985052434)	(95, 33.893272847218164)	(100, 33.776414935090386)	(105, 33.645929950969695)	(110, 33.41683742973862)	(115, 33.1862306101702)	(120, 32.89316738500402)	(125, 32.59730060928871)	(130, 32.48202634604453)	(135, 32.43893303994081)	(140, 32.44163410177468)	(145, 31.29232873557976)
SRR16683792_2	(1, 31.52728718240446)	(2, 31.401151095815244)	(3, 31.425601172263075)	(4, 31.465155601417955)	(5, 31.464203074670664)	(6, 35.174852915884706)	(7, 35.17155057116956)	(8, 35.129055404675825)	(9, 35.189908130307174)	(10, 35.13238005061244)	(15, 35.05602016433606)	(20, 34.99783552156194)	(25, 34.954692233694125)	(30, 34.92368660610058)	(35, 34.86339003248459)	(40, 34.76474652849263)	(45, 34.66622823106716)	(50, 34.549852178321586)	(55, 34.42838846197074)	(60, 34.332440490266904)	(65, 34.27333473216429)	(70, 34.23290448137357)	(75, 34.145289914855724)	(80, 34.050678095425575)	(85, 33.98096080642332)	(90, 33.86748029430642)	(95, 33.686935319064034)	(100, 33.51961932286726)	(105, 33.22861043540418)	(110, 32.879615833841726)	(115, 32.51672049349252)	(120, 32.02622230155103)	(125, 31.70682522746049)	(130, 31.561743407720208)	(135, 31.45097722776162)	(140, 31.41656531898541)	(145, 30.364780598400888)
SRR16683803_1	(1, 31.4243586501097)	(2, 31.47685023104917)	(3, 31.550237154002463)	(4, 31.634244614355325)	(5, 31.637049721981004)	(6, 35.26374988631309)	(7, 35.247652443240646)	(8, 35.21101224330119)	(9, 35.2725788426486)	(10, 35.23899828441785)	(15, 35.198747263727455)	(20, 35.130183531158934)	(25, 35.0496808668362)	(30, 34.99572512312447)	(35, 34.951102106610094)	(40, 34.89972643383775)	(45, 34.80616252278623)	(50, 34.703312670887094)	(55, 34.584136699951664)	(60, 34.44244255911869)	(65, 34.36666147418894)	(70, 34.31029084907102)	(75, 34.25047934439245)	(80, 34.17858252799728)	(85, 34.10244809680828)	(90, 34.04986423974379)	(95, 33.92852483049238)	(100, 33.81333494449125)	(105, 33.682168078109285)	(110, 33.46130927922306)	(115, 33.22702412204123)	(120, 32.93392979632152)	(125, 32.62750209348535)	(130, 32.51695052487496)	(135, 32.46356524461855)	(140, 32.4678580653362)	(145, 31.318518045861982)
SRR16683803_2	(1, 31.501156180269433)	(2, 31.351935418361588)	(3, 31.381358212804447)	(4, 31.42849872234605)	(5, 31.427951779309108)	(6, 35.12617751603141)	(7, 35.113002916614235)	(8, 35.07161091543812)	(9, 35.131487473260215)	(10, 35.07367883355365)	(15, 34.990808865211555)	(20, 34.93322896979105)	(25, 34.88667801251616)	(30, 34.854222238280286)	(35, 34.79458953716388)	(40, 34.69428833207027)	(45, 34.59112363765432)	(50, 34.47612515104061)	(55, 34.3535524062609)	(60, 34.252966023966216)	(65, 34.19335489912133)	(70, 34.15230700400934)	(75, 34.06845546028918)	(80, 33.971700536644235)	(85, 33.90109442409403)	(90, 33.78483423939231)	(95, 33.602667521743875)	(100, 33.432132650438405)	(105, 33.143014115656165)	(110, 32.79020365399839)	(115, 32.42894529782112)	(120, 31.943922759859447)	(125, 31.623314235290543)	(130, 31.47862200739123)	(135, 31.367126580461452)	(140, 31.33610274785095)	(145, 30.292536428975705)
SRR16683814_1	(1, 31.42679065033598)	(2, 31.46213004406509)	(3, 31.53597319084464)	(4, 31.616733747383275)	(5, 31.624010270289027)	(6, 35.23500167701791)	(7, 35.220139250315164)	(8, 35.18216057735679)	(9, 35.23767102691325)	(10, 35.20342447058279)	(15, 35.171015116292516)	(20, 35.09797925124042)	(25, 35.01828550940865)	(30, 34.960081075141964)	(35, 34.919310364368286)	(40, 34.87218210912813)	(45, 34.776667777105985)	(50, 34.66785897589185)	(55, 34.54740515069689)	(60, 34.41021632940144)	(65, 34.32936707491183)	(70, 34.27881093071541)	(75, 34.21272067095426)	(80, 34.13994779866721)	(85, 34.066353846479124)	(90, 34.011462906354275)	(95, 33.895301564120416)	(100, 33.777062865887096)	(105, 33.64330866384309)	(110, 33.425906956209914)	(115, 33.18987909999877)	(120, 32.89236331587707)	(125, 32.59440585332693)	(130, 32.48141426665409)	(135, 32.42764485633664)	(140, 32.43022755645874)	(145, 31.290366455859623)
SRR16683814_2	(1, 31.471118281808405)	(2, 31.318418282964966)	(3, 31.350825208470674)	(4, 31.39455316146791)	(5, 31.392768004811305)	(6, 35.08430022090374)	(7, 35.06681355030476)	(8, 35.028653875067945)	(9, 35.086344447914136)	(10, 35.02842695719556)	(15, 34.94290366977782)	(20, 34.88542312896846)	(25, 34.83609231694483)	(30, 34.800325457131954)	(35, 34.735016186534914)	(40, 34.632835494088305)	(45, 34.5306465579401)	(50, 34.4122037405321)	(55, 34.286962432015336)	(60, 34.186899009235255)	(65, 34.12665392299879)	(70, 34.08359870571769)	(75, 34.00033950043506)	(80, 33.90580481492592)	(85, 33.832722446893044)	(90, 33.714403783510626)	(95, 33.534607373280906)	(100, 33.35580082069682)	(105, 33.064080986379835)	(110, 32.70923060952038)	(115, 32.34217352125504)	(120, 31.855038392678864)	(125, 31.536541735196217)	(130, 31.391419909725908)	(135, 31.27675619774741)	(140, 31.24233156346213)	(145, 30.208991612399416)
